ID,N_VICTIMAS,FECHA,HORA,HH,TIPO_DE_CALLE,Calle,LUGAR_DEL_HECHO_NORMALIZADO,COMUNA,longitud,Latitud,VICTIMA,ACUSADO,SEXO,EDAD,ROL_VICTIMA
20180114,1,2018-10-30,02:15:00,2,AVENIDA,SOLIS,SOLIS E INDEPENDENCIA AV.,1,-58.39032921,-34.61807951,MOTO,AUTO,MASCULINO,23,CONDUCTOR
20180115,1,2018-10-31,12:30:00,12,CALLE,"BOSCH, VENTURA","BOSCH, VENTURA & PAZ, GRAL. AV.",9,-58.52887773,-34.64297861,PEATON,PASAJEROS,MASCULINO,42,PEATON
20180116,1,2018-11-01,10:50:00,10,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 14800",8,-58.49371157,-34.67981324,PEATON,CARGAS,MASCULINO,48,PEATON
20180117,1,2018-11-04,08:15:00,8,AVENIDA,"PERON, EVA AV.",AV. EVA PERÓN 5321,9,-58.48266599,-34.66012327,MOTO,MOTO,MASCULINO,30,CONDUCTOR
20180118,1,2018-11-05,14:49:00,14,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL","PERON, JUAN DOMINGO, TTE. GENERAL & PUEYRREDON AV.",3,-58.40612253,-34.60774301,PEATON,MOTO,FEMENINO,80,PEATON
20180119,1,2018-11-05,22:35:00,22,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",RABANAL & SAN PEDRITO,8,-58.43613623,-34.66292532,PEATON,DESCONOCIDO,FEMENINO,32,PEATON
20180120,1,2018-11-09,13:34:00,13,AVENIDA,MONROE,MONROE & ALVAREZ THOMAS AV.,12,-58.48250732,-34.57208238,PEATON,AUTO,FEMENINO,51,PEATON
20180121,1,2018-11-09,16:32:00,16,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. & MANZONI,10,-58.49945705,-34.6374328,PEATON,PASAJEROS,FEMENINO,72,PEATON
20180122,1,2018-11-12,01:00:00,1,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AU DELLEPIANE LUIS TTE. GRAL. & LARRAZABAL,8,-58.47743966,-34.67233407,AUTO,AUTO,MASCULINO,33,CONDUCTOR
20180123,1,2018-11-12,03:32:00,3,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. & PERON, EVA AV.",9,-58.5025179,-34.67450313,AUTO,DESCONOCIDO,MASCULINO,25,CONDUCTOR
20180124,1,2018-11-15,19:40:00,19,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO & RESERVISTAS ARGENTINOS,9,-58.52144411,-34.63682499,CARGAS,CARGAS,MASCULINO,44,CONDUCTOR
20180125,1,2018-11-16,21:12:00,21,AVENIDA,SAENZ AV.,SAENZ AV. & VENTANA,4,-58.41650465,-34.65084045,PEATON,PASAJEROS,MASCULINO,29,PEATON
20180126,1,2018-11-18,12:11:00,12,GRAL PAZ,"PAZ, GRAL. AV.",AVDA. GENERAL PAZ & CNEL. RAMÓN FALCÓN,9,-58.52994219,-34.64055918,MOTO,AUTO,MASCULINO,27,CONDUCTOR
20180127,1,2018-11-19,09:14:00,9,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & AV. DE LOS CONSTITUYENTES,12,-58.50993046,-34.56919739,MOTO,MOTO,MASCULINO,29,CONDUCTOR
20180128,2,2018-11-25,04:30:00,4,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 11200",9,-58.52844623,-34.64592873,AUTO,PASAJEROS,MASCULINO,49,PASAJERO
20180129,1,2018-11-28,04:01:00,4,AVENIDA,"NEWBERY, JORGE AV.","NEWBERY, JORGE AV. & GUEVARA",15,-58.45021367,-34.58695347,MOTO,PASAJEROS,MASCULINO,37,CONDUCTOR
20180130,1,2018-12-03,03:00:00,3,AVENIDA,GAONA AV.,GAONA AV. & SEGUROLA AV.,10,-58.49022072,-34.62770192,MOTO,PASAJEROS,MASCULINO,42,CONDUCTOR
20180131,1,2018-12-07,19:10:00,19,AVENIDA,"MADERO, EDUARDO AV.","MADERO, EDUARDO AV. 550",1,-58.36860866,-34.60106568,MOTO,CARGAS,MASCULINO,29,CONDUCTOR
20180132,1,2018-12-12,08:26:00,8,AUTOPISTA,AUTOPISTA ARTURO ILLIA,"AU ARTURO ILLIA & CASTILLO, RAMON S.",2,-58.39490504,-34.57241534,PEATON,CARGAS,MASCULINO,70,PEATON
20180133,1,2018-12-12,14:07:00,14,AVENIDA,NAZCA AV.,NAZCA AV. & RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON,CARGAS,FEMENINO,60,PEATON
20180134,1,2018-12-12,21:00:00,21,AVENIDA,LA PLATA AV.,LA PLATA AV. & CASEROS AV.,7,-58.42349365,-34.64019887,PEATON,MOTO,MASCULINO,56,PEATON
20180135,1,2018-12-18,14:40:00,14,AVENIDA,BELGRANO AV.,BELGRANO AV. & PERU,1,-58.37471802,-34.61265002,PEATON,PASAJEROS,MASCULINO,80,PEATON
20180136,1,2018-12-18,15:42:00,15,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 7013,7,-58.46438789,-34.62913916,PEATON,PASAJEROS,FEMENINO,70,PEATON
20180137,1,2018-12-18,20:15:00,20,CALLE,"ALSINA, ADOLFO",ADOLFO ALSINA & SANTIAGO DEL ESTERO,1,-58.38481975,-34.61100424,MOTO,PASAJEROS,MASCULINO,29,PASAJERO
20180138,1,2018-12-21,09:30:00,9,CALLE,BERMUDEZ,BERMUDEZ 1893,10,-58.50751833,-34.62073702,PASAJEROS,PASAJEROS,FEMENINO,79,PASAJERO
20180139,1,2018-12-22,06:30:00,6,CALLE,SANTANDER,SANTANDER 1974,7,-58.44682986,-34.63888084,MOTO,MOTO,MASCULINO,28,PASAJERO
20180140,1,2018-12-22,08:05:00,8,CALLE,LANTERI JULIETA,JULIETA LANTERI 1400,1,-58.3600465,-34.61381341,AUTO,AUTO,MASCULINO,78,CONDUCTOR
20180141,1,2018-12-22,17:40:00,17,AVENIDA,MAZA,MAZA & AV. INDEPENDENCIA,5,-58.41509546,-34.62085945,PEATON,MOTO,MASCULINO,75,PEATON
20180142,1,2018-12-25,13:30:00,13,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 5172",12,-58.50997604,-34.57251072,CARGAS,PASAJEROS,MASCULINO,32,PASAJERO
20180143,1,2018-12-29,05:25:00,5,AVENIDA,OLIVERA AV.,"OLIVERA AV. & ALBERDI, JUAN BAUTISTA AV.",10,-58.48606475,-34.64047818,MOTO,AUTO,MASCULINO,22,CONDUCTOR
20190001,1,2019-01-08,08:30:00,8,AVENIDA,"CASTILLO, RAMON S., PRES. AV.","CASTILLO, RAMON S., PRES. AV. & CALLE 12",2,-58.38526125,-34.5780581,MOTO,CARGAS,MASCULINO,25,CONDUCTOR
20190002,1,2019-01-09,04:00:00,4,AVENIDA,CASTA?ARES AV.,"CASTAÑARES AV. & MORENO, PERITO AV.",7,-58.45463662,-34.65082149,AUTO,CARGAS,MASCULINO,32,CONDUCTOR
20190003,1,2019-01-12,08:00:00,8,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. & TERRADA,15,-58.49121672,-34.59718073,MOTO,AUTO,MASCULINO,23,CONDUCTOR
20190004,1,2019-01-14,19:58:00,19,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. & MEDINA",9,-58.47325712,-34.65284605,AUTO,PASAJEROS,MASCULINO,71,CONDUCTOR
20190005,1,2019-01-19,12:00:00,12,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. & ALVAREZ JONTE AV.",10,-58.52108101,-34.63382309,MOTO,CARGAS,MASCULINO,43,CONDUCTOR
20190006,1,2019-01-23,05:45:00,5,AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA","OBLIGADO RAFAEL, AV. COSTANERA 4650",14,-58.41652702,-34.55509606,PEATON,AUTO,FEMENINO,12,PEATON
20190007,1,2019-01-26,19:34:00,19,CALLE,"MITRE, BARTOLOME","MITRE, BARTOLOME & YATAY",5,-58.42891604,-34.6107166,MOTO,AUTO,MASCULINO,35,CONDUCTOR
20190008,1,2019-01-30,22:45:00,22,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 16080",8,-58.47802293,-34.69156793,MOTO,MULTIPLE,MASCULINO,42,CONDUCTOR
20190009,1,2019-01-31,14:55:00,14,AVENIDA,CHACABUCO,CHACABUCO & SAN JUAN AV.,1,-58.37564821,-34.62200207,MOTO,AUTO,MASCULINO,34,CONDUCTOR
20190010,2,2019-02-02,07:50:00,7,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. 4100,14,-58.42668489,-34.56961468,PEATON,AUTO,MASCULINO,42,PEATON
20190011,1,2019-02-10,01:00:00,1,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. & ALBERDI, JUAN BAUTISTA AV.",9,-58.5183993,-34.66252488,PEATON,AUTO,MASCULINO,42,PEATON
20190012,1,2019-02-17,03:16:00,3,AVENIDA,CASTA?ARES AV.,"CASTAÑARES AV. & GORDILLO, TIMOTEO",8,-58.48432691,-34.67665828,MOTO,AUTO,MASCULINO,31,CONDUCTOR
20190013,1,2019-02-20,07:30:00,7,CALLE,SALVIGNY,SALVIGNY & MOM,7,-58.4338383,-34.64457699,PEATON,AUTO,MASCULINO,39,PEATON
20190014,1,2019-02-20,17:30:00,17,CALLE,"LAMARCA, EMILIO","LAMARCA, EMILIO 5402",11,-58.51664939,-34.58657938,MOTO,OBJETO FIJO,MASCULINO,69,CONDUCTOR
20190015,1,2019-02-23,06:57:00,6,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. 5638,11,-58.49613012,-34.59703502,AUTO,OBJETO FIJO,MASCULINO,21,CONDUCTOR
20190016,1,2019-02-24,02:00:00,2,CALLE,"CARRILLO, RAMON, DR.","CARRILLO, RAMON, DR. & FINOCHIETTO ENRIQUE DR.",4,-58.38313603,-34.63356284,MOTO,PASAJEROS,MASCULINO,40,CONDUCTOR
20190017,1,2019-03-03,07:00:00,7,CALLE,MEXICO,MEXICO & PICHINCHA,3,-58.39914719,-34.61632317,AUTO,PASAJEROS,MASCULINO,22,CONDUCTOR
20190018,1,2019-03-03,23:30:00,23,AUTOPISTA,"CANTILO, INT.","CANTILO, INT. & UDAONDO, GUILLERMO AV.",13,-58.44927253,-34.54048625,PEATON,AUTO,FEMENINO,29,PEATON
20190019,1,2019-03-06,12:00:00,12,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. 6326,13,-58.45049163,-34.55374003,MOTO,AUTO,MASCULINO,42,CONDUCTOR
20190020,1,2019-03-07,21:01:00,21,AVENIDA,CHICLANA AV.,CHICLANA AV. 3444,5,-58.41288952,-34.63572989,MOTO,AUTO,MASCULINO,43,CONDUCTOR
20190021,1,2019-03-15,22:50:00,22,AVENIDA,BOYACA AV.,BOYACA AV. & YERBAL,7,-58.45743597,-34.62561234,MOTO,AUTO,MASCULINO,23,CONDUCTOR
20190022,1,2019-03-15,1900-01-02 00:00:00,0,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),1,-58.39123782,-34.62352245,AUTO,DESCONOCIDO,MASCULINO,42,PASAJERO
20190023,1,2019-03-16,08:28:00,8,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. & JACQUES, AMADEO",9,-58.52922765,-34.63637963,AUTO,OBJETO FIJO,MASCULINO,34,CONDUCTOR
20190024,1,2019-03-19,1900-01-14 07:12:00,7,AVENIDA,ANTARTIDA ARGENTINA AV.,ANTARTIDA ARGENTINA AV. 1325,1,-58.37208118,-34.58541957,MOTO,CARGAS,MASCULINO,32,CONDUCTOR
20190025,1,2019-03-22,13:10:00,13,CALLE,"MITRE, BARTOLOME","MITRE, BARTOLOME & SANCHEZ DE BUSTAMANTE",5,-58.41458534,-34.60937557,PEATON,AUTO,MASCULINO,27,PEATON
20190026,1,2019-03-28,07:32:00,7,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F. , GRAL. AV. & LARRAZABAL",8,-58.47976785,-34.69153196,PEATON,PASAJEROS,MASCULINO,42,PEATON
20190027,1,2019-03-28,11:11:00,11,AVENIDA,SANTA FE AV.,SANTA FE AV. & AZCUENAGA,2,-58.39990285,-34.59511714,BICICLETA,MULTIPLE,MASCULINO,37,CICLISTA
20190028,1,2019-04-06,09:15:00,9,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. & OROÑO, NICASIO",11,-58.46051346,-34.60588536,PEATON,PASAJEROS,FEMENINO,42,PEATON
20190029,1,2019-04-07,10:15:00,10,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F. , GRAL. AV. & LACARRA AV.",8,-58.47976785,-34.69153196,MOTO,OBJETO FIJO,MASCULINO,27,CONDUCTOR
20190030,1,2019-04-09,16:00:00,16,CALLE,"ALVAREZ, DONATO, TTE. GRAL.","ALVAREZ, DONATO, TTE. GRAL. & YERBAL",7,-58.45457546,-34.62447891,MOTO,CARGAS,MASCULINO,25,CONDUCTOR
20190031,1,2019-04-12,19:55:00,19,AVENIDA,CORDOBA AV.,"CORDOBA AV. & MADERO, EDUARDO AV.",1,-58.36951669,-34.59832047,BICICLETA,CARGAS,MASCULINO,20,CICLISTA
20190032,1,2019-04-16,11:00:00,11,AVENIDA,CAMARONES,"CAMARONES & ALVAREZ, DONATO, TTE. GRAL. AV.",11,-58.46415322,-34.6044379,PEATON,AUTO,FEMENINO,83,PEATON
20190033,1,2019-04-18,01:00:00,1,AUTOPISTA,AUTOPISTA 25 DE MAYO,"AUTOPISTA 25 DE MAYO & HUERGO, ING. AV.",1,-58.36607137,-34.62150748,MOTO,DESCONOCIDO,MASCULINO,25,CONDUCTOR
20190034,1,2019-04-21,09:08:00,9,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. 3050",7,-58.45537373,-34.65093074,MOTO,OBJETO FIJO,MASCULINO,42,CONDUCTOR
20190035,1,2019-04-23,14:10:00,14,CALLE,SUIPACHA,SUIPACHA 665,1,-58.37942637,-34.60053054,PEATON,BICICLETA,FEMENINO,75,PEATON
20190036,1,2019-04-26,22:46:00,22,CALLE,RIGLOS,RIGLOS & FORMOSA,6,-58.4368044,-34.62147504,MOTO,AUTO,MASCULINO,34,CONDUCTOR
20190037,1,2019-05-01,23:10:00,23,AVENIDA,LA RIOJA,LA RIOJA E INDEPENDENCIA AV.,3,-58.40778291,-34.61971907,MOTO,AUTO,MASCULINO,17,CONDUCTOR
20190038,1,2019-05-04,14:10:00,14,AVENIDA,"UDAONDO, GUILLERMO AV.","UDAONDO, GUILLERMO AV. & FIGUEROA ALCORTA, PRES. AV.",13,-58.45212523,-34.54628513,PEATON,MOTO,FEMENINO,42,PEATON
20190039,1,2019-05-09,03:05:00,3,AVENIDA,SAN PEDRITO AV.,SAN PEDRITO AV. & DIRECTORIO AV.,7,-58.46749188,-34.63551751,MOTO,AUTO,MASCULINO,28,CONDUCTOR
20190040,1,2019-05-09,12:45:00,12,CALLE,PUAN,PUAN & SANTANDER,7,-58.4426358,-34.63679732,MOTO,DESCONOCIDO,MASCULINO,44,CONDUCTOR
20190041,1,2019-05-11,20:30:00,20,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. & ANDALGALA",9,-58.51140289,-34.65846419,AUTO,MULTIPLE,FEMENINO,78,PASAJERO
20190042,1,2019-05-14,15:00:00,15,CALLE,LIMA,LIMA & CONSTITUCION,1,-58.38211431,-34.62465368,PEATON,PASAJEROS,MASCULINO,39,PEATON
20190043,1,2019-05-21,09:00:00,9,AVENIDA,CORDOBA AV.,"CORDOBA AV. & MADERO, EDUARDO AV.",1,-58.36951669,-34.59832047,BICICLETA,CARGAS,FEMENINO,42,CICLISTA
20190044,1,2019-05-27,12:45:00,12,AVENIDA,BOEDO AV.,BOEDO AV. 650,5,-58.41635217,-34.62036547,PEATON,MOTO,FEMENINO,77,PEATON
20190045,1,2019-06-03,07:27:00,7,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. & REPUBLICA DE LA INDIA,14,-58.41316147,-34.57579669,MOTO,CARGAS,MASCULINO,33,CONDUCTOR
20190046,1,2019-06-04,09:00:00,9,GRAL PAZ,"PAZ, GRAL. AV.",GRAL PAZ & CABILDO,13,-58.47617802,-34.53825652,MOTO,AUTO,FEMENINO,26,PASAJERO
20190047,1,2019-06-06,10:00:00,10,AVENIDA,CASEROS AV.,CASEROS AV. 1700,4,-58.38641783,-34.63330028,PEATON,CARGAS,MASCULINO,76,PEATON
20190048,1,2019-06-07,07:00:00,7,AVENIDA,AVELLANEDA AV.,AVELLANEDA AV. 1548,6,-58.45322169,-34.62038137,MOTO,CARGAS,MASCULINO,32,CONDUCTOR
20190049,1,2019-06-08,09:20:00,9,CALLE,CIUDAD DE LA PAZ,CIUDAD DE LA PAZ & MENDOZA,13,-58.45849057,-34.56166498,PEATON,CARGAS,FEMENINO,72,PEATON
20190050,1,2019-06-08,23:35:00,23,AVENIDA,"SALGUERO, JERONIMO","SALGUERO, JERONIMO & HONDURAS AV.",14,-58.41829559,-34.59411677,MOTO,CARGAS,MASCULINO,21,CONDUCTOR
20190051,1,2019-06-11,10:00:00,10,CALLE,"FILIBERTO, JUAN DE DIOS","FILIBERTO, JUAN DE DIOS & OLAVARRIA",4,-58.36376488,-34.63832093,MOTO,AUTO,MASCULINO,41,CONDUCTOR
20190053,1,2019-06-14,17:20:00,17,AVENIDA,ASTURIAS AV.,ASTURIAS AV. & CASTAÑARES AV.,8,-58.46442668,-34.66004784,AUTO,AUTO,MASCULINO,49,PASAJERO
20190054,1,2019-06-20,03:00:00,3,CALLE,GANDARA,GANDARA 2976,15,-58.48222035,-34.58428769,MOTO,OBJETO FIJO,MASCULINO,21,CONDUCTOR
20190055,1,2019-06-20,19:45:00,19,AVENIDA,"GUEVARA, TRINIDAD","GUEVARA, TRINIDAD & MADERO, EDUARDO AV.",1,-58.36819005,-34.60283208,MOTO,PASAJEROS,MASCULINO,47,CONDUCTOR
20190056,1,2019-06-29,17:16:00,17,AVENIDA,BOYACA AV.,BOYACA AV. 305,7,-58.45877601,-34.62330939,PEATON,AUTO,FEMENINO,75,PEATON
20190057,1,2019-07-05,19:00:00,19,CALLE,ARTILLEROS,ARTILLEROS & LA PAMPA,13,-58.44196498,-34.55760517,PEATON,AUTO,FEMENINO,63,PEATON
20190058,1,2019-07-10,09:20:00,9,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,10,-58.50622631,-34.63627822,MOTO,PASAJEROS,MASCULINO,39,CONDUCTOR
20190059,1,2019-07-13,22:35:00,22,CALLE,15 DE NOVIEMBRE DE 1889,15 DE NOVIEMBRE DE 1889 & SANTIAGO DEL ESTERO,1,-58.3841088,-34.63099197,MOTO,PASAJEROS,MASCULINO,30,CONDUCTOR
20190060,1,2019-07-17,11:20:00,11,AVENIDA,"ACOSTA, MARIANO AV.","ACOSTA, MARIANO AV. & FALCON, RAMON L., CNEL.",10,-58.48100602,-34.63504312,PEATON,AUTO,FEMENINO,78,PEATON
20190061,1,2019-07-17,18:40:00,18,CALLE,11 DE SEPTIEMBRE DE 1888,11 DE SEPTIEMBRE DE 1888 & MENDOZA,13,-58.45200171,-34.5578132,PEATON,PASAJEROS,FEMENINO,58,PEATON
20190062,1,2019-08-01,23:00:00,23,AVENIDA,"PINO, VIRREY DEL","PINO, VIRREY DEL & CAMPOS, LUIS M. AV.",13,-58.44462132,-34.56201105,PEATON,PASAJEROS,FEMENINO,60,PEATON
20190063,1,2019-08-04,01:30:00,1,AVENIDA,FOREST AV.,FOREST AV. & MAURE,15,-58.45220688,-34.58711712,MOTO,PASAJEROS,MASCULINO,42,PASAJERO
20190064,1,2019-08-06,03:15:00,3,AVENIDA,BOYACA AV.,"BOYACA AV. & AVELLANEDA AV,",7,-58.4596221,-34.6224514,MOTO,AUTO,MASCULINO,20,CONDUCTOR
20190065,1,2019-08-08,16:45:00,16,CALLE,BARCO CENTENERA DEL,BARCO CENTENERA DEL & TILCARA,4,-58.4197085,-34.65414867,PEATON,PASAJEROS,FEMENINO,55,PEATON
20190066,1,2019-08-11,21:15:00,21,AVENIDA,RIESTRA AV.,RIESTRA AV. & BOLIVAR,7,-58.44187596,-34.64938031,PEATON,AUTO,MASCULINO,40,PEATON
20190067,1,2019-08-14,15:00:00,15,CALLE,"CASTRO, EMILIO","CASTRO, EMILIO 4706",10,-58.49101637,-34.64276621,MOTO,CARGAS,MASCULINO,35,CONDUCTOR
20190068,1,2019-08-14,17:40:00,17,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. 5600,8,-58.42493829,-34.66256502,MOTO,MOTO,MASCULINO,53,CONDUCTOR
20190069,1,2019-08-17,05:25:00,5,AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. 2874",4,-58.40489318,-34.62930162,MOTO,AUTO,MASCULINO,43,CONDUCTOR
20190070,1,2019-08-22,12:30:00,12,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.","SCALABRINI ORTIZ, RAUL AV. & GORRITI",14,-58.4268668,-34.59217875,MOTO,BICICLETA,MASCULINO,25,CONDUCTOR
20190071,1,2019-08-27,11:30:00,11,AVENIDA,PRIMERA JUNTA,PRIMERA JUNTA & OLIVERA AV.,9,-58.479611,-34.65620398,PEATON,CARGAS,MASCULINO,42,PEATON
20190072,1,2019-08-28,06:20:00,6,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. & AZUL",10,-58.47439934,-34.63524207,AUTO,AUTO,MASCULINO,22,CONDUCTOR
20190073,1,2019-08-29,01:50:00,1,AVENIDA,ALVAREZ THOMAS AV.,ALVAREZ THOMAS AV. 1788,15,-58.46711912,-34.57926018,AUTO,OBJETO FIJO,MASCULINO,29,CONDUCTOR
20190074,1,2019-08-29,09:00:00,9,AUTOPISTA,"LUGONES, LEOPOLDO AV.","LUGONES, LEOPOLDO AV. & PAZ, GRAL. AV.",13,-58.46514781,-34.53465378,MOTO,CARGAS,MASCULINO,35,CONDUCTOR
20190075,1,2019-08-30,23:20:00,23,CALLE,SAN ANTONIO,SAN ANTONIO & LUJAN,4,-58.37571078,-34.65584079,MOTO,PASAJEROS,MASCULINO,31,CONDUCTOR
20190076,1,2019-09-05,18:00:00,18,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.,4,-58.37157668,-34.65429986,MOTO,CARGAS,FEMENINO,29,CONDUCTOR
20190077,1,2019-09-08,03:40:00,3,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. & TAGLE",14,-58.39811256,-34.58070186,PEATON,AUTO,FEMENINO,28,PEATON
20190078,1,2019-09-12,08:25:00,8,AVENIDA,"EINSTEIN, ALBERTO","EINSTEIN, ALBERTO & ALCORTA, AMANCIO AV.",4,-58.41125934,-34.6541774,PEATON,CARGAS,FEMENINO,72,PEATON
20190079,1,2019-09-17,05:30:00,5,CALLE,AGRELO,AGRELO & COLOMBRES,5,-58.41822901,-34.61866836,MOTO,PASAJEROS,MASCULINO,57,CONDUCTOR
20190080,1,2019-09-17,1900-01-04 18:40:00,18,GRAL PAZ,CABILDO AV.,"CABILDO AV. & PAZ, GRAL. AV.",13,-58.47617802,-34.53825652,PEATON,MOTO,MASCULINO,76,PEATON
20190081,1,2019-09-23,16:00:00,16,AVENIDA,ELCANO AV.,ELCANO AV. 4300,15,-58.46141281,-34.58623761,PEATON,PASAJEROS,MASCULINO,67,PEATON
20190082,1,2019-09-25,07:45:00,7,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. 2428",8,-58.42985146,-34.6611974,BICICLETA,CARGAS,MASCULINO,47,CICLISTA
20190083,1,2019-09-26,08:00:00,8,CALLE,MONTE,MONTE & CORVALAN,9,-58.48457413,-34.6583909,AUTO,AUTO,MASCULINO,73,CONDUCTOR
20190084,1,2019-09-27,11:45:00,11,CALLE,TANDIL,TANDIL & LA FUENTE,7,-58.46572884,-34.63628186,BICICLETA,CARGAS,FEMENINO,40,CICLISTA
20190085,1,2019-10-09,22:18:00,22,CALLE,CARDOSO,CARDOSO & BACACAY,10,-58.49261744,-34.6341913,BICICLETA,TREN,MASCULINO,20,CICLISTA
20190086,1,2019-10-15,14:10:00,14,AVENIDA,CORRIENTES AV.,CORRIENTES AV. 6700,15,-58.45283186,-34.5884156,MOTO,PASAJEROS,MASCULINO,29,CONDUCTOR
20190087,1,2019-10-21,21:00:00,21,AVENIDA,ALVAREZ THOMAS AV.,ALVAREZ THOMAS AV. & MENDOZA,12,-58.47973681,-34.57418656,MOTO,MOTO,MASCULINO,41,CONDUCTOR
20190088,1,2019-10-22,20:00:00,20,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. & BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,MASCULINO,27,PEATON
20190089,1,2019-10-23,15:45:00,15,AVENIDA,"BROWN, ALTE. AV.","BROWN, ALTE. AV. & BLANES, JUAN MANUEL",4,-58.36244648,-34.63107887,PEATON,CARGAS,FEMENINO,92,PEATON
20190090,1,2019-10-24,18:26:00,18,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. 5455",9,-58.49962423,-34.64868027,PEATON,MOTO,MASCULINO,67,PEATON
20190091,1,2019-11-01,20:50:00,20,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. & CAMARGO",15,-58.44551437,-34.59559816,PEATON,PASAJEROS,MASCULINO,35,PEATON
20190092,1,2019-11-03,10:30:00,10,CALLE,"BRIN, MINISTRO","BRIN, MINISTRO & SUAREZ",4,-58.35608181,-34.63420319,PEATON,PASAJEROS,MASCULINO,37,PEATON
20190093,1,2019-11-13,11:50:00,11,AVENIDA,NIZA,"NIZA & JUSTO, JUAN B. AV.",11,-58.46483679,-34.60907662,BICICLETA,OTRO,MASCULINO,16,CICLISTA
20190094,1,2019-11-18,14:00:00,14,CALLE,CAMARGO,CAMARGO & SERRANO,15,-58.44368628,-34.59724326,MOTO,OTRO,FEMENINO,42,PASAJERO
20190095,1,2019-11-20,15:30:00,15,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,1,-58.37864583,-34.62907067,MOTO,CARGAS,MASCULINO,42,CONDUCTOR
20190096,1,2019-11-22,19:33:00,19,AVENIDA,CASEROS AV.,CASEROS AV. & PIEDRAS,1,-58.37560352,-34.62726382,PEATON,PASAJEROS,MASCULINO,73,PEATON
20190097,1,2019-11-25,08:50:00,8,AUTOPISTA,AUTOPISTA PERITO MORENO,"AUTOPISTA PERITO MORENO KM 5,6",9,-58.47721439,-34.64815069,MOTO,MULTIPLE,FEMENINO,23,PASAJERO
20190098,1,2019-11-25,14:00:00,14,AVENIDA,GUZMAN,GUZMAN 365,15,-58.45134029,-34.58984288,PASAJEROS,PASAJEROS,FEMENINO,61,PASAJERO
