id,n_victimas,fecha,hora,franja_hora,comuna,tipo_calle,direc_normalizada,longitud,latitud,victima,acusado,gravedad
20190011004,1,2019-01-07,01:06:00,1,5,AVENIDA,"san juan av. y castro barros 0, barrio: boedo  , jurisin datosicción comisaria:  vecinal 5b",-58.418829,-34.62583,desconocido,desconocido,Sin Gravedad
20190011053,1,2019-01-07,01:00:00,1,6,AVENIDA,"barco centenera del y directorio av. 0, barrio: parque chacabuco  , jurisin datosicción comisaria:  vecinal 6b",-58.43953,-34.628853,desconocido,desconocido,Sin Gravedad
20190011092,1,2019-01-07,03:50:00,3,0,CALLE,sin datos,-58.44242741,-34.61212326,PEATON,desconocido,Sin Gravedad
20190011335,1,2019-01-07,09:02:00,9,13,CALLE,"11 de septiembre de 1888 y besares 0, barrio: nuñez  , jurisin datosicción comisaria:  vecinal 13b",-58.44242741,-34.61212326,PEATON,desconocido,Sin Gravedad
20190011431,1,2019-01-07,07:20:00,7,9,AVENIDA,"de la torre, lisandro y alberdi, juan bautista av. 0, barrio: mataderos  , jurisin datosicción comisaria:  vecinal 9a",-58.507922,-34.656089,TRANSPORTE PUBLICO,desconocido,Sin Gravedad
20190011534,1,2019-01-07,10:17:00,10,3,CALLE,"mexico 2086, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3b",-58.3958,-34.616021,MOTO,desconocido,Sin Gravedad
20190011575,2,2019-01-07,08:55:00,8,3,AVENIDA,"independencia av. 2208, barrio: san cristobal  , jurisin datosicción comisaria:  vecinal 3b",-58.397691,-34.618555,MOTO,desconocido,Sin Gravedad
20190011908,1,2019-01-07,09:50:00,9,13,AVENIDA,"larralde, crisologo av. 2936, barrio:   , jurisin datosicción comisaria:",-58.472974,-34.551674,MOTO,desconocido,Sin Gravedad
20190012172,1,2019-01-07,12:53:00,12,1,CALLE,"santiago del estero 306, barrio: monserrat  , jurisin datosicción comisaria:  vecinal 1b",-58.384719,-34.612323,MOTO,desconocido,Sin Gravedad
20190012293,1,2019-01-07,13:24:00,13,9,AVENIDA,"paz, gral. av. 11000, barrio: liniers  , jurisin datosicción comisaria:  vecinal 9b",-58.52877,-34.64373,desconocido,desconocido,Sin Gravedad
20190012508,1,2019-01-07,13:20:00,13,1,CALLE,"lima y constitucion 0, barrio: constitucion  , jurisin datosicción comisaria:  vecinal 1c",-58.380897,-34.624645,TRANSPORTE PUBLICO,desconocido,Sin Gravedad
20190012578,1,2019-01-07,14:57:00,14,5,AVENIDA,"boedo av. y las casas 0, barrio: boedo  , jurisin datosicción comisaria:  vecinal 5b",-58.41618,-34.635318,MOTO,desconocido,Sin Gravedad
20190012580,1,2019-01-07,13:20:00,13,12,AVENIDA,"arias y tronador 0, barrio: saavedra  , jurisin datosicción comisaria:  vecinal 12a",-58.48935,-34.549178,MOTO,desconocido,Sin Gravedad
20190012638,1,2019-01-07,15:12:00,15,9,AVENIDA,"directorio av. 7481, barrio: mataderos  , jurisin datosicción comisaria:  vecinal 9a",-58.511016,-34.666649,MOTO,desconocido,Sin Gravedad
20190012821,1,2019-01-07,16:13:00,16,1,AVENIDA,"calvo, carlos y 9 de julio av. 0, barrio: constitucion  , jurisin datosicción comisaria:  vecinal 1c",-58.380622,-34.619758,MOTO,desconocido,Sin Gravedad
20190012823,1,2019-01-07,16:11:00,16,14,AVENIDA,"obligado rafael, av.costanera 4600, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14c",-58.415573,-34.555241,desconocido,desconocido,Sin Gravedad
20190013193,1,2019-01-07,18:05:00,18,11,AVENIDA,"justo, juan b. av. y nazca av. 0, barrio: villa santa rita  , jurisin datosicción comisaria:  vecinal 11a",-58.476096,-34.618101,desconocido,desconocido,Sin Gravedad
20190013235,1,2019-01-07,17:01:00,17,7,CALLE,"comisaria:  vecinal 7c. calle y altura:  bonifacio, jose 2948 piso:  dpto:  barrio: flores",-58.468682,-34.634692,AUTO,desconocido,Sin Gravedad
20190013261,1,2019-01-07,18:35:00,18,3,AVENIDA,"san juan av. 2219, barrio: san cristobal  , jurisin datosicción comisaria:  vecinal 3b",-58.39669,-34.623003,desconocido,desconocido,Sin Gravedad
20190013370,1,2019-01-07,18:35:00,18,12,AVENIDA,"cabildo av. y paz, gral. av. 0, barrio: saavedra  , jurisin datosicción comisaria:  vecinal 12a",-58.475488,-34.539371,PEATON,desconocido,Sin Gravedad
20190013412,2,2019-01-07,18:00:00,18,5,AVENIDA,"independencia av. 3660, barrio: boedo  , jurisin datosicción comisaria:  vecinal 5b",-58.417434,-34.621129,desconocido,desconocido,Sin Gravedad
20190013440,1,2019-01-07,19:42:00,19,3,AVENIDA,"callao av. y viamonte 0, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3a",-58.392772,-34.600806,desconocido,desconocido,Sin Gravedad
20190013452,1,2019-01-07,19:52:00,19,10,AVENIDA,"alcaraz y lope de vega av. 0, barrio: villa luro  , jurisin datosicción comisaria:  vecinal 10a",-58.510559,-34.625114,desconocido,desconocido,Sin Gravedad
20190013652,4,2019-01-07,19:35:00,19,1,AVENIDA,"ramos mejia, jose maria, dr. av. 1308, barrio: retiro dársena central , jurisin datosicción comisaria:  vecinal 1a",-58.374439,-34.591666,TRANSPORTE PUBLICO,desconocido,Sin Gravedad
20190013857,2,2019-01-07,21:55:00,21,12,AVENIDA,"melian av. y pico 0, barrio: saavedra  , jurisin datosicción comisaria:  vecinal 12a",-58.486934,-34.545749,desconocido,desconocido,Sin Gravedad
20190015962,1,2019-01-07,18:00:00,18,3,AVENIDA,"entre rios av. y rivadavia av. 0, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3a",-58.391962,-34.609233,desconocido,desconocido,Sin Gravedad
20190013801,1,2019-01-08,23:00:00,23,1,CALLE,"bolivar 491, barrio: monserrat  , jurisin datosicción comisaria:  vecinal 1e",-58.3733,-34.613613,CICLISTA,desconocido,Sin Gravedad
20190014314,1,2019-01-08,09:15:00,9,5,CALLE,"tucuman y billinghurst 0, barrio: almagro  , jurisin datosicción comisaria:  vecinal 5a",-58.414935,-34.599599,CICLISTA,desconocido,Sin Gravedad
20190014448,1,2019-01-08,10:00:00,10,5,CALLE,"maza 2282, barrio: boedo vía pública , jurisin datosicción comisaria:  vecinal 5b",-58.41322,-34.638077,CICLISTA,desconocido,Sin Gravedad
20190014787,1,2019-01-08,10:00:00,10,15,CALLE,"batalla del pari y cucha cucha 0, barrio: villa crespo  , jurisin datosicción comisaria:  vecinal 15b",-58.456416,-34.602389,CICLISTA,desconocido,Sin Gravedad
20190013840,1,2019-01-08,01:15:00,1,3,CALLE,"tucuman 2902, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3a",-58.407091,-34.601586,desconocido,desconocido,Sin Gravedad
20190013850,1,2019-01-08,02:33:00,2,2,AVENIDA,"cordoba av. y jaures, jean 0, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 2b",-58.406632,-34.598045,desconocido,desconocido,Sin Gravedad
20190014140,1,2019-01-08,09:16:00,9,3,CALLE,"24 de noviembre y alsina, adolfo 0, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3a",-58.411466,-34.613036,MOTO,desconocido,Sin Gravedad
20190014220,1,2019-01-08,08:30:00,8,3,CALLE,"mexico 2070, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3b",-58.395595,-34.61614,MOTO,desconocido,Sin Gravedad
20190014442,1,2019-01-08,11:03:00,11,13,AVENIDA,"la pampa y lugones, leopoldo av. 0, barrio: belgrano  , jurisin datosicción comisaria:  vecinal 13a",-58.432336,-34.551859,desconocido,desconocido,Sin Gravedad
20190014503,1,2019-01-08,09:28:00,9,13,AVENIDA,"larralde, crisologo av. y moldes 0, barrio: nuñez  , jurisin datosicción comisaria:  vecinal 13b",-58.471008,-34.550526,MOTO,desconocido,Sin Gravedad
20190014534,1,2019-01-08,10:30:00,10,10,CALLE,"bermudez y diaz, cesar, gral. 0, barrio: velez sarsfield  , jurisin datosicción comisaria:  vecinal 10a",-58.49821,-34.628067,desconocido,desconocido,Sin Gravedad
20190014580,1,2019-01-08,11:37:00,11,3,CALLE,"tucuman y boulogne sur mer 0, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3a",-58.405934,-34.601726,desconocido,desconocido,Sin Gravedad
20190014644,2,2019-01-08,08:30:00,8,14,AVENIDA,"honduras y scalabrini ortiz, raul av. 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.425894,-34.59153,desconocido,desconocido,Sin Gravedad
20190014790,1,2019-01-08,10:52:00,10,5,AVENIDA,"belgrano av. y maza 0, barrio: almagro  , jurisin datosicción comisaria:  vecinal 5b",-58.415783,-34.61562,desconocido,desconocido,Sin Gravedad
20190014956,1,2019-01-08,17:30:00,17,10,AVENIDA,"alberdi, juan bautista av. y pergamino 0, barrio: floresta  , jurisin datosicción comisaria:  vecinal 10c",-58.473352,-34.634862,MOTO,desconocido,Sin Gravedad
20190015085,1,2019-01-08,13:53:00,13,1,AVENIDA,"del libertador av. y suipacha 0, barrio: retiro  , jurisin datosicción comisaria:  vecinal 1a",-58.379401,-34.590102,desconocido,desconocido,Sin Gravedad
20190015193,1,2019-01-08,14:34:00,14,7,CALLE,"artigas, jose gervasio, gral. y vallese, felipe 0, barrio: flores  , jurisin datosicción comisaria:  vecinal 7c",-58.467516,-34.621471,MOTO,desconocido,Sin Gravedad
20190015241,1,2019-01-08,12:40:00,12,8,CALLE,"cañada de gomez y batlle y ordoñez, jose p.t. 0, barrio: villa lugano  , jurisin datosicción comisaria:  vecinal 8a",-58.478558,-34.682602,desconocido,desconocido,Sin Gravedad
20190015361,1,2019-01-08,13:45:00,13,7,AVENIDA,"rivadavia av. y pedernera 0, barrio: flores  , jurisin datosicción comisaria:  vecinal 7c",-58.464112,-34.62925,PEATON,desconocido,Sin Gravedad
20190015585,1,2019-01-08,15:30:00,15,8,AVENIDA,"martinez castro y fernandez de la cruz, f., gral. av. 0, barrio: villa soldati  , jurisin datosicción comisaria:  vecinal 8b",-58.447442,-34.663275,desconocido,desconocido,Sin Gravedad
20190015614,1,2019-01-08,17:10:00,17,5,CALLE,"bulnes y guardia vieja 0, barrio: almagro  , jurisin datosicción comisaria:  vecinal 5a",-58.417799,-34.600958,desconocido,desconocido,Sin Gravedad
20190015617,1,2019-01-08,15:05:00,15,15,AVENIDA,"de los constituyentes av. y moscu 0, barrio: agronomia  , jurisin datosicción comisaria:  vecinal 15c",-58.48365,-34.589491,desconocido,desconocido,Sin Gravedad
20190015700,1,2019-01-08,14:00:00,14,8,CALLE,"oliden 2832, barrio: villa lugano  , jurisin datosicción comisaria:  vecinal 8a",-58.489656,-34.664678,desconocido,desconocido,Sin Gravedad
20190015822,1,2019-01-08,17:17:00,17,3,CALLE,"yrigoyen, hipolito y combate de los pozos 0, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3a",-58.393345,-34.610431,desconocido,desconocido,Sin Gravedad
20190015879,1,2019-01-08,18:54:00,18,13,CALLE,"pino, virrey del 1798, barrio: belgrano  , jurisin datosicción comisaria:  vecinal 13a",-58.445941,-34.562848,desconocido,desconocido,Sin Gravedad
20190016012,1,2019-01-08,18:20:00,18,15,AVENIDA,"elcano av. 4351, barrio: chacarita  , jurisin datosicción comisaria:  vecinal 15a",-58.462294,-34.586605,desconocido,desconocido,Sin Gravedad
20190016105,1,2019-01-08,19:00:00,19,8,AVENIDA,"escalada av. y castañares av. 0, barrio: villa soldati  , jurisin datosicción comisaria:  vecinal 8b",-58.469389,-34.664989,MOTO,desconocido,Sin Gravedad
20190016278,1,2019-01-08,21:58:00,21,5,AVENIDA,"medrano av. 904, barrio: almagro  , jurisin datosicción comisaria:  vecinal 5a",-58.42049,-34.599377,desconocido,desconocido,Sin Gravedad
20190030754,1,2019-01-09,21:15:00,21,15,AVENIDA,"estado de israel av. y pringles 0, barrio: villa crespo  , jurisin datosicción comisaria:  vecinal 15b",-58.426443,-34.597899,CICLISTA,desconocido,Sin Gravedad
20190016388,2,2019-01-09,04:15:00,4,1,AVENIDA,"belgrano av. y cevallos, virrey 0, barrio: monserrat  , jurisin datosicción comisaria:  vecinal 1b",-58.388958,-34.613636,desconocido,desconocido,Sin Gravedad
20190016581,1,2019-01-09,07:30:00,7,10,CALLE,"falcon, ramon l.,cnel. y dolores 0, barrio: floresta  , jurisin datosicción comisaria:  vecinal 10c",-58.476163,-34.63392,desconocido,desconocido,Sin Gravedad
20190016613,1,2019-01-09,08:43:00,8,10,AVENIDA,"paz, gral. av. y nazarre 0, barrio: villa real  , jurisin datosicción comisaria:  vecinal 10b",-58.529911,-34.625715,MOTO,desconocido,Sin Gravedad
20190017068,4,2019-01-09,11:25:00,11,8,AVENIDA,"fernandez de la cruz, f., gral. av. y portela 0, barrio: villa soldati  , jurisin datosicción comisaria:  vecinal 8b",-58.444532,-34.660967,desconocido,desconocido,Sin Gravedad
20190017182,1,2019-01-09,11:00:00,11,9,AVENIDA,"paz, gral. av. e ibarrola, barrio: liniers  , jurisin datosicción comisaria:  vecinal 9b",-58.529846,-34.641786,MOTO,desconocido,Sin Gravedad
20190017186,1,2019-01-09,11:55:00,11,0,CALLE,sin datos,-58.44242741,-34.61212326,desconocido,desconocido,Sin Gravedad
20190017460,1,2019-01-09,13:18:00,13,7,AVENIDA,"riestra av. y mom 0, barrio: parque chacabuco  , jurisin datosicción comisaria:  vecinal 7b",-58.433539,-34.645615,AUTO,desconocido,Sin Gravedad
20190017504,1,2019-01-09,10:49:00,10,13,CALLE,"conde 781, barrio: colegiales  , jurisin datosicción comisaria:  vecinal 13c",-58.450308,-34.577489,desconocido,desconocido,Sin Gravedad
20190017514,2,2019-01-09,12:40:00,12,8,AVENIDA,"27 de febrero av. y escalada av. 0, barrio:   , jurisin datosicción comisaria:",-58.44433,-34.684771,desconocido,desconocido,Sin Gravedad
20190017561,1,2019-01-09,13:59:00,13,8,AVENIDA,"dellepiane, luis, tte. gral. y escalada av. 0, barrio: villa lugano  , jurisin datosicción comisaria:  vecinal 8b",-58.472026,-34.663153,desconocido,desconocido,Sin Gravedad
20190018006,1,2019-01-09,14:30:00,14,15,AVENIDA,"alvarez thomas av. y estomba 0, barrio: villa ortuzar  , jurisin datosicción comisaria:  vecinal 15c",-58.464645,-34.578709,desconocido,desconocido,Sin Gravedad
20190018207,1,2019-01-09,17:51:00,17,4,AVENIDA,"saenz av. 966, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.416247,-34.651565,desconocido,desconocido,Sin Gravedad
20190018425,1,2019-01-09,17:45:00,17,8,CALLE,"de la rosa, jose i., dr. y larraya 0, barrio: villa lugano  , jurisin datosicción comisaria:  vecinal 8a",-58.486537,-34.663263,desconocido,desconocido,Sin Gravedad
20190018474,1,2019-01-09,18:40:00,18,14,CALLE,"gorriti 4351, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.424784,-34.593775,desconocido,desconocido,Sin Gravedad
20190018500,1,2019-01-09,16:50:00,16,5,AVENIDA,"medrano av. 550, barrio: almagro  , jurisin datosicción comisaria:  vecinal 5a",-58.421124,-34.604067,desconocido,desconocido,Sin Gravedad
20190018518,1,2019-01-09,20:01:00,20,7,AVENIDA,"castañares av. y moreno, jose maria av. 0, barrio: parque chacabuco  , jurisin datosicción comisaria:  vecinal 7b",-58.432741,-34.634017,desconocido,desconocido,Sin Gravedad
20190018592,1,2019-01-09,19:15:00,19,12,CALLE,"andonaegui y blanco encalada 0, barrio: villa urquiza  , jurisin datosicción comisaria:  vecinal 12c",-58.489134,-34.577172,desconocido,desconocido,Sin Gravedad
20190018630,1,2019-01-09,19:00:00,19,5,CALLE,"peron, juan domingo, tte. general 4190, barrio: almagro  , jurisin datosicción comisaria:  vecinal 5a",-58.425922,-34.606005,desconocido,desconocido,Sin Gravedad
20190018751,1,2019-01-09,23:05:00,23,15,AVENIDA,"de los incas av. y forest av. 0, barrio: belgrano  , jurisin datosicción comisaria:  vecinal 15c",-58.463357,-34.575009,MOTO,desconocido,Sin Gravedad
20190021352,1,2019-01-09,19:10:00,19,14,AVENIDA,"figueroa alcorta, pres. av. 3800, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14c",-58.407267,-34.574885,desconocido,desconocido,Sin Gravedad
20190022439,1,2019-01-09,06:30:00,6,9,AVENIDA,"paz, gral. av. y falcon, ramon l.,cnel. 0, barrio: liniers  , jurisin datosicción comisaria:  vecinal 9b",-58.529939,-34.640558,desconocido,desconocido,Sin Gravedad
20190031883,1,2019-01-09,15:15:00,15,9,AVENIDA,"roffo, angel h., dr. y paz, gral. av. 0, barrio: liniers  , jurisin datosicción comisaria:  vecinal 9b",-58.529089,-34.638866,desconocido,desconocido,Sin Gravedad
20190018873,1,2019-01-10,00:45:00,0,9,AVENIDA,"peron, eva av. 4392, barrio: parque avellaneda  , jurisin datosicción comisaria:  vecinal 9c",-58.473861,-34.653491,desconocido,desconocido,Sin Gravedad
20190019243,1,2019-01-10,08:10:00,8,3,AVENIDA,"san juan av. y alberti 0, barrio: san cristobal  , jurisin datosicción comisaria:  vecinal 3b",-58.400427,-34.623561,desconocido,desconocido,Sin Gravedad
20190020257,1,2019-01-10,14:48:00,14,2,CALLE,"rodriguez peña 1052, barrio:   , jurisin datosicción comisaria:",-58.391945,-34.596423,desconocido,desconocido,Sin Gravedad
20190020260,1,2019-01-10,14:47:00,14,13,CALLE,"pino, virrey del y arribeños 0, barrio: belgrano  , jurisin datosicción comisaria:  vecinal 13a",-58.446208,-34.562943,desconocido,desconocido,Sin Gravedad
20190020420,1,2019-01-10,11:00:00,11,1,AVENIDA,"9 de julio av. y santa fe av. 0, barrio: retiro  , jurisin datosicción comisaria:  vecinal 1a",-58.38198,-34.595402,AUTO,desconocido,Sin Gravedad
20190020451,1,2019-01-10,15:51:00,15,4,AVENIDA,"iriarte, gral. av. y magaldi, agustin 0, barrio: barracas  , jurisin datosicción comisaria:  vecinal 4d",-58.392246,-34.651352,AUTO,desconocido,Sin Gravedad
20190020496,1,2019-01-10,13:15:00,13,15,AVENIDA,"san martin av. y moran, pedro 0, barrio: agronomia  , jurisin datosicción comisaria:  vecinal 15c",-58.500707,-34.595503,desconocido,desconocido,Sin Gravedad
20190020569,1,2019-01-10,16:43:00,16,2,AVENIDA,"cordoba av. y riobamba 0, barrio:   , jurisin datosicción comisaria:",-58.394403,-34.599673,desconocido,desconocido,Sin Gravedad
20190020951,1,2019-01-10,19:02:00,19,2,CALLE,"aguero y cabrera, jose a. 0, barrio: recoleta  , jurisin datosicción comisaria:  vecinal 2b",-58.410235,-34.596947,desconocido,desconocido,Sin Gravedad
20190020989,1,2019-01-10,17:45:00,17,11,CALLE,"simbron y sanabria 0, barrio: villa devoto  , jurisin datosicción comisaria:  vecinal 11b",-58.509727,-34.607279,desconocido,desconocido,Sin Gravedad
20190021079,1,2019-01-10,19:10:00,19,9,AVENIDA,"paz, gral. av. y bragado 0, barrio: mataderos  , jurisin datosicción comisaria:  vecinal 9a",-58.515191,-34.663764,MOTO,desconocido,Sin Gravedad
20190021335,1,2019-01-10,22:05:00,22,2,AVENIDA,"santa fe av. y rodriguez peña 0, barrio: recoleta  , jurisin datosicción comisaria:  vecinal 2b",-58.391962,-34.595838,desconocido,desconocido,Sin Gravedad
20190021415,1,2019-01-10,18:15:00,18,1,CALLE,"cerrito y juncal 0, barrio: retiro  , jurisin datosicción comisaria:  vecinal 1a",-58.382844,-34.592833,PEATON,desconocido,Sin Gravedad
20190093543,1,2019-01-10,22:00:00,22,10,CALLE,"alcaraz y cervantes 0, barrio: monte castro  , jurisin datosicción comisaria:  vecinal 10a",-58.508054,-34.622709,desconocido,desconocido,Sin Gravedad
20190022275,1,2019-01-11,11:20:00,11,7,CALLE,"membrillar y bonifacio, jose 0, barrio: flores  , jurisin datosicción comisaria:  vecinal 7c",-58.459544,-34.63189,CICLISTA,desconocido,Sin Gravedad
20190022650,1,2019-01-11,14:27:00,14,1,AVENIDA,"rawson de dellepiane, elvira av. 150, barrio: puerto madero  , jurisin datosicción comisaria:  vecinal 1e",-58.362549,-34.624288,CICLISTA,desconocido,Sin Gravedad
20190023488,1,2019-01-11,20:18:00,20,13,CALLE,"11 de septiembre de 1888 y ramallo 0, barrio: nuñez  , jurisin datosicción comisaria:  vecinal 13b",-58.465848,-34.539578,CICLISTA,desconocido,Sin Gravedad
20190024103,1,2019-01-11,19:33:00,19,15,CALLE,"tres arroyos e hidalgo, barrio: villa crespo  , jurisin datosicción comisaria:  vecinal 15b",-58.446667,-34.60107,CICLISTA,desconocido,Sin Gravedad
20190021365,3,2019-01-11,00:35:00,0,2,CALLE,"lopez, vicente 2233, barrio: recoleta  , jurisin datosicción comisaria:  vecinal 2a",-58.395531,-34.587417,desconocido,desconocido,Sin Gravedad
20190021434,1,2019-01-11,01:07:00,1,10,AVENIDA,"justo, juan b. av. y fragueiro 0, barrio: liniers  , jurisin datosicción comisaria:  vecinal 10b",-58.524295,-34.634469,desconocido,desconocido,Sin Gravedad
20190021709,1,2019-01-11,09:05:00,9,15,AVENIDA,"san martin av. y beiro, francisco av. 0, barrio: agronomia  , jurisin datosicción comisaria:  vecinal 15c",-58.496893,-34.596645,MOTO,desconocido,Sin Gravedad
20190021896,2,2019-01-11,08:50:00,8,10,AVENIDA,"directorio av. y pergamino 0, barrio: parque avellaneda  , jurisin datosicción comisaria:  vecinal 10c",-58.472416,-34.636985,MOTO,desconocido,Sin Gravedad
